COD_SEQUENCIAL,ANO,MES,DIA,HORA,chuva_86472600,chuva_86472000,chuva_02851044,chuva_02851072,chuva_inmet_A894,chuva_cemaden_4320404010A
202409261100,2024,9,26,11,0.6,1.8,,0.8,,
202409261200,2024,9,26,12,5.4,4.4,,0.4,,
202409261300,2024,9,26,13,1.8,0.8,,4.8,,
202409261400,2024,9,26,14,1.0,1.4,,2.2,,
202409261500,2024,9,26,15,1.2,0.8,,0.2,,
202409261600,2024,9,26,16,0.6,0.6,,0.0,,
202409261700,2024,9,26,17,2.0,1.2,,1.0,,
202409261800,2024,9,26,18,0.0,0.0,,0.8,,
202409261900,2024,9,26,19,0.2,0.0,,0.2,,
202409262000,2024,9,26,20,0.8,0.6,,0.0,,
202409262100,2024,9,26,21,0.2,0.2,,0.2,,
202409262200,2024,9,26,22,0.2,0.0,,0.0,,
202409262300,2024,9,26,23,0.6,0.6,,0.8,,
202409270000,2024,9,27,0,0.0,0.0,,0.6,,
202409270100,2024,9,27,1,0.2,1.2,,0.6,,
202409270200,2024,9,27,2,0.8,1.2,,0.0,,
202409270300,2024,9,27,3,1.2,0.6,,0.0,,
202409270400,2024,9,27,4,0.2,0.2,,0.0,,
202409270500,2024,9,27,5,0.4,0.2,,0.0,,
202409270600,2024,9,27,6,1.0,0.8,,0.0,,
202409270700,2024,9,27,7,2.4,3.0,,0.0,,
202409270800,2024,9,27,8,0.2,0.2,,0.0,,
202409270900,2024,9,27,9,0.0,0.0,,0.0,,
202409271000,2024,9,27,10,0.0,0.0,,1.0,,
202409271100,2024,9,27,11,0.0,0.0,,0.0,,
202409271200,2024,9,27,12,0.0,0.0,,0.0,,
202409271300,2024,9,27,13,0.0,0.0,,0.0,,
202409271400,2024,9,27,14,0.0,0.0,,0.0,,
202409271500,2024,9,27,15,0.0,0.0,,0.0,,
202409271600,2024,9,27,16,0.0,0.0,,0.0,,
202409271700,2024,9,27,17,0.0,0.0,,0.0,,
202409271800,2024,9,27,18,0.0,0.0,,0.0,,
202409271900,2024,9,27,19,0.0,0.0,,0.0,,
202409272000,2024,9,27,20,0.0,0.0,,0.0,,
202409272100,2024,9,27,21,0.0,0.0,,0.0,,
202409272200,2024,9,27,22,0.0,0.0,,0.0,,
202409272300,2024,9,27,23,0.0,0.0,,0.0,,
202409280000,2024,9,28,0,0.0,0.0,,0.0,,
202409280100,2024,9,28,1,0.0,0.0,,0.0,,
202409280200,2024,9,28,2,0.0,0.0,,0.0,,
202409280300,2024,9,28,3,0.0,0.0,,0.0,,
202409280400,2024,9,28,4,0.0,0.0,,0.0,,
202409280500,2024,9,28,5,0.0,0.0,,0.0,,
202409280600,2024,9,28,6,0.0,0.0,,0.0,,
202409280700,2024,9,28,7,0.0,0.0,,0.0,,
202409280800,2024,9,28,8,0.0,0.0,,0.0,,
202409280900,2024,9,28,9,0.0,0.0,,0.0,,
202409281000,2024,9,28,10,0.0,0.0,,0.0,,
202409281100,2024,9,28,11,0.0,0.0,,0.0,,
202409281200,2024,9,28,12,0.0,0.0,,0.0,,
202409281300,2024,9,28,13,0.0,0.0,,0.0,,
202409281400,2024,9,28,14,0.0,0.0,,0.0,,
202409281500,2024,9,28,15,0.0,0.0,,0.0,,
202409281600,2024,9,28,16,0.0,0.0,,0.0,,
202409281700,2024,9,28,17,0.0,0.0,,0.0,,
202409281800,2024,9,28,18,0.0,0.0,,0.0,,
202409281900,2024,9,28,19,0.0,0.0,,0.0,,
202409282000,2024,9,28,20,0.0,0.0,,0.0,,
202409282100,2024,9,28,21,0.0,0.0,,0.0,,
202409282200,2024,9,28,22,0.0,0.0,,0.0,,
202409282300,2024,9,28,23,0.0,0.0,,0.0,,
202409290000,2024,9,29,0,0.0,0.0,,0.0,,
202409290100,2024,9,29,1,0.0,0.0,,0.0,,
202409290200,2024,9,29,2,0.0,0.0,,0.0,,
202409290300,2024,9,29,3,0.0,0.0,,0.0,,
202409290400,2024,9,29,4,0.0,0.0,,0.0,,
202409290500,2024,9,29,5,0.0,0.0,,0.0,,
202409290600,2024,9,29,6,0.0,0.0,,0.0,,
202409290700,2024,9,29,7,0.0,0.0,,0.0,,
202409290800,2024,9,29,8,0.0,0.0,,0.0,,
202409290900,2024,9,29,9,0.0,0.0,,0.0,,
202409291000,2024,9,29,10,0.0,0.0,,0.0,,
202409291100,2024,9,29,11,0.0,0.0,,0.0,,
202409291200,2024,9,29,12,0.0,0.0,,0.0,,
202409291300,2024,9,29,13,0.0,0.0,,0.0,,
202409291400,2024,9,29,14,0.0,0.0,,0.0,,
202409291500,2024,9,29,15,0.0,0.0,,0.0,,
202409291600,2024,9,29,16,0.0,0.0,,0.0,,
202409291700,2024,9,29,17,0.0,0.0,,0.0,,
202409291800,2024,9,29,18,0.0,0.0,,0.0,,
202409291900,2024,9,29,19,0.0,0.0,,0.0,,
202409292000,2024,9,29,20,0.0,0.0,,0.0,,
202409292100,2024,9,29,21,0.0,0.0,,0.0,,
202409292200,2024,9,29,22,0.0,0.0,,0.0,,
202409292300,2024,9,29,23,0.0,0.0,,0.0,,
202409300000,2024,9,30,0,0.0,0.0,,0.0,,
202409300100,2024,9,30,1,0.0,0.0,,0.0,,
202409300200,2024,9,30,2,0.0,0.0,,0.0,,
202409300300,2024,9,30,3,0.0,0.0,,0.0,,
202409300400,2024,9,30,4,0.0,0.0,,0.0,,
202409300500,2024,9,30,5,0.0,0.0,,0.0,,
202409300600,2024,9,30,6,0.0,0.0,,0.0,,
202409300700,2024,9,30,7,0.0,0.0,,0.0,,
202409300800,2024,9,30,8,0.0,0.0,,0.0,,
202409300900,2024,9,30,9,0.0,0.0,,0.0,,
202409301000,2024,9,30,10,0.0,0.0,,0.0,,
202409301100,2024,9,30,11,0.0,0.0,,0.0,,
202409301200,2024,9,30,12,0.0,0.0,,0.0,,
202409301300,2024,9,30,13,0.0,0.0,,0.0,,
202409301400,2024,9,30,14,0.0,0.0,,0.0,,
202409301500,2024,9,30,15,0.0,0.0,,0.0,,
202409301600,2024,9,30,16,0.0,0.0,,0.0,,
202409301700,2024,9,30,17,0.0,0.0,,0.0,,
202409301800,2024,9,30,18,0.0,0.0,,0.0,,
202409301900,2024,9,30,19,0.0,0.0,,0.0,,
202409302000,2024,9,30,20,0.0,0.0,,0.0,,
202409302100,2024,9,30,21,0.0,0.0,,0.0,,
202409302200,2024,9,30,22,0.0,0.0,,0.0,,
202409302300,2024,9,30,23,0.0,0.0,,0.0,,
202410010000,2024,10,1,0,0.0,0.0,,0.0,,
202410010100,2024,10,1,1,0.0,0.0,,0.0,,
202410010200,2024,10,1,2,0.0,0.0,,0.0,,
202410010300,2024,10,1,3,0.0,0.0,,0.0,,
202410010400,2024,10,1,4,0.0,0.0,,0.0,,
202410010500,2024,10,1,5,0.0,0.0,,0.0,,
202410010600,2024,10,1,6,0.0,0.0,,0.0,,
202410010700,2024,10,1,7,0.0,0.0,,0.0,,
202410010800,2024,10,1,8,0.0,0.0,,0.0,,
202410010900,2024,10,1,9,0.0,0.0,,,,
202410011000,2024,10,1,10,0.0,0.0,,,,
202410011100,2024,10,1,11,0.0,0.0,,,,
202410011200,2024,10,1,12,0.0,0.0,,0.0,,
202410011300,2024,10,1,13,0.0,0.0,,0.0,,
202410011400,2024,10,1,14,0.0,0.0,,0.0,,
202410011500,2024,10,1,15,0.8,0.2,,0.0,,
202410011600,2024,10,1,16,2.4,0.0,,2.0,,
202410011700,2024,10,1,17,0.0,0.0,,0.0,,
202410011800,2024,10,1,18,0.0,0.0,,0.0,,
202410011900,2024,10,1,19,0.0,0.0,,0.0,,
202410012000,2024,10,1,20,4.6,2.4,,0.0,,
202410012100,2024,10,1,21,0.2,0.0,,0.0,,
202410012200,2024,10,1,22,0.0,0.2,,0.0,,
202410012300,2024,10,1,23,0.4,0.2,,0.0,,
202410020000,2024,10,2,0,0.2,1.2,,0.0,,
202410020100,2024,10,2,1,0.0,0.0,,,,
202410020200,2024,10,2,2,0.0,0.0,,,,
202410020300,2024,10,2,3,0.0,0.2,,,,
202410020400,2024,10,2,4,0.2,0.0,,12.8,,
202410020500,2024,10,2,5,0.0,0.0,,4.8,,
202410020600,2024,10,2,6,3.0,3.8,,5.2,,
202410020700,2024,10,2,7,1.6,1.2,,6.6,,
202410020800,2024,10,2,8,0.2,0.8,,,,
202410020900,2024,10,2,9,0.2,0.4,,8.0,,
202410021000,2024,10,2,10,0.8,1.4,,7.0,,
202410021100,2024,10,2,11,0.6,0.6,,2.2,,
202410021200,2024,10,2,12,0.0,0.0,,0.4,,
202410021300,2024,10,2,13,0.0,0.0,,4.8,,
202410021400,2024,10,2,14,0.0,0.2,,,,
202410021500,2024,10,2,15,0.0,0.0,,,,
202410021600,2024,10,2,16,0.0,,,,,
202410021700,2024,10,2,17,0.0,0.0,,,,
202410021800,2024,10,2,18,0.0,0.0,,,,
202410021900,2024,10,2,19,0.0,0.0,,,,
202410022000,2024,10,2,20,0.0,0.0,,,,
202410022100,2024,10,2,21,0.0,0.0,,,,
202410022200,2024,10,2,22,0.0,0.0,,,,
202410022300,2024,10,2,23,0.0,0.0,,,,
202410030000,2024,10,3,0,0.0,0.0,,,,
202410030100,2024,10,3,1,0.0,0.0,,,,
202410030200,2024,10,3,2,0.0,0.0,,,,
202410030300,2024,10,3,3,0.0,0.0,,,,
202410030400,2024,10,3,4,0.0,0.0,,,,
202410030500,2024,10,3,5,0.0,0.0,,,,
202410030600,2024,10,3,6,0.0,0.0,,,,
202410030700,2024,10,3,7,0.0,0.0,,,,
202410030800,2024,10,3,8,0.0,0.0,,,,
202410030900,2024,10,3,9,0.0,0.0,,,,
202410031000,2024,10,3,10,0.0,0.0,,,,
202410031100,2024,10,3,11,0.0,0.0,,,,
202410031200,2024,10,3,12,0.0,0.0,,,,
202410031300,2024,10,3,13,0.0,0.0,,,,
202410031400,2024,10,3,14,0.0,0.0,,,,
202410031500,2024,10,3,15,0.0,0.0,,,,
202410031600,2024,10,3,16,0.0,0.0,,,,
202410031700,2024,10,3,17,0.0,0.0,,,,
202410031800,2024,10,3,18,0.0,0.0,,,,
202410031900,2024,10,3,19,0.0,0.0,,,,
202410032000,2024,10,3,20,0.0,0.0,,,,
202410032100,2024,10,3,21,0.0,0.0,,,,
202410032200,2024,10,3,22,0.0,0.0,,,,
202410032300,2024,10,3,23,0.0,0.0,,,,
202410040000,2024,10,4,0,,0.0,,,,
202410040100,2024,10,4,1,0.0,0.0,,,,
202410040200,2024,10,4,2,0.0,0.0,,,,
202410040300,2024,10,4,3,0.0,0.0,,,,
202410040400,2024,10,4,4,0.0,0.0,,,,
202410040500,2024,10,4,5,0.0,0.0,,,,
202410040600,2024,10,4,6,0.0,0.0,,,,
202410040700,2024,10,4,7,0.0,0.0,,,,
202410040800,2024,10,4,8,0.0,0.0,,,,
202410040900,2024,10,4,9,0.0,0.0,,,,
202410041000,2024,10,4,10,0.0,0.0,,,,
202410041100,2024,10,4,11,0.0,0.0,,,,
202410041200,2024,10,4,12,0.0,0.0,,,,
202410041300,2024,10,4,13,0.0,0.0,,,,
202410041400,2024,10,4,14,0.0,0.0,,,,
202410041500,2024,10,4,15,0.0,0.0,,,,
202410041600,2024,10,4,16,0.0,0.0,,,,
202410041700,2024,10,4,17,0.0,0.0,,,,
202410041800,2024,10,4,18,0.0,0.0,,,,
202410041900,2024,10,4,19,0.0,0.0,,,,
202410042000,2024,10,4,20,0.0,0.0,,,,
202410042100,2024,10,4,21,0.0,0.0,,,,
202410042200,2024,10,4,22,0.0,0.0,,,,
202410042300,2024,10,4,23,0.0,0.0,,,,
202410050000,2024,10,5,0,0.0,0.0,,,,
202410050100,2024,10,5,1,0.0,0.0,,,,
202410050200,2024,10,5,2,0.0,0.0,,,,
202410050300,2024,10,5,3,0.0,0.0,,,,
202410050400,2024,10,5,4,0.0,0.0,,,,
202410050500,2024,10,5,5,0.0,0.0,,,,
202410050600,2024,10,5,6,0.0,0.0,,,,
202410050700,2024,10,5,7,0.0,0.0,,,,
202410050800,2024,10,5,8,0.0,0.0,,,,
202410050900,2024,10,5,9,0.0,0.0,,,,
202410051000,2024,10,5,10,0.0,0.0,,,,
202410051100,2024,10,5,11,0.0,0.0,,,,
202410051200,2024,10,5,12,0.0,0.0,,,,
202410051300,2024,10,5,13,0.0,0.0,,,,
202410051400,2024,10,5,14,0.0,0.0,,,,
202410051500,2024,10,5,15,0.0,0.0,,,,
202410051600,2024,10,5,16,0.0,0.0,,,,
202410051700,2024,10,5,17,0.0,0.0,,,,
202410051800,2024,10,5,18,0.0,0.0,,,,
202410051900,2024,10,5,19,0.0,0.0,,,,
202410052000,2024,10,5,20,0.0,0.0,,,,
202410052100,2024,10,5,21,0.0,0.0,,,,
202410052200,2024,10,5,22,0.0,0.0,,,,
202410052300,2024,10,5,23,0.0,0.0,,,,
202410060000,2024,10,6,0,0.0,0.0,,,,
202410060100,2024,10,6,1,0.0,0.0,,,,
202410060200,2024,10,6,2,0.0,0.0,,,,
202410060300,2024,10,6,3,0.4,0.2,,,,
202410060400,2024,10,6,4,0.2,0.4,,,,
202410060500,2024,10,6,5,0.0,3.8,,,,
202410060600,2024,10,6,6,0.0,0.0,,,,
202410060700,2024,10,6,7,0.0,0.0,,,,
202410060800,2024,10,6,8,0.0,0.0,,,,
202410060900,2024,10,6,9,0.0,0.0,,,,
202410061000,2024,10,6,10,0.0,0.0,,,,
202410061100,2024,10,6,11,0.0,0.0,,,,
202410061200,2024,10,6,12,0.0,0.0,,,,
202410061300,2024,10,6,13,0.0,0.0,,,,
202410061400,2024,10,6,14,0.0,0.0,,,,
202410061500,2024,10,6,15,0.0,0.0,,,,
202410061600,2024,10,6,16,0.0,0.0,,,,
202410061700,2024,10,6,17,0.0,0.0,,,,
202410061800,2024,10,6,18,0.0,0.0,,,,
202410061900,2024,10,6,19,0.0,0.0,,,,
202410062000,2024,10,6,20,,0.0,,,,
202410062100,2024,10,6,21,,0.0,,,,
202410062200,2024,10,6,22,0.0,0.0,,,,
202410062300,2024,10,6,23,0.0,0.0,,,,
202410070000,2024,10,7,0,0.0,0.0,,,,
202410070100,2024,10,7,1,0.0,0.0,,,,
202410070200,2024,10,7,2,0.0,0.0,,,,
202410070300,2024,10,7,3,0.0,0.0,,,,
202410070400,2024,10,7,4,0.0,0.0,,,,
202410070500,2024,10,7,5,0.0,0.0,,,,
202410070600,2024,10,7,6,0.0,0.0,,,,
202410070700,2024,10,7,7,0.0,0.0,,,,
202410070800,2024,10,7,8,0.0,0.0,,,,
202410070900,2024,10,7,9,0.0,0.0,,,,
202410071000,2024,10,7,10,0.0,0.0,,,,
202410071100,2024,10,7,11,0.0,0.0,,,,
202410071200,2024,10,7,12,0.0,0.0,,,,
202410071300,2024,10,7,13,0.0,0.0,,,,
202410071400,2024,10,7,14,0.0,0.0,,,,
202410071500,2024,10,7,15,0.0,0.2,,,,
202410071600,2024,10,7,16,0.0,0.2,,,,
202410071700,2024,10,7,17,0.2,0.2,,,,
202410071800,2024,10,7,18,1.8,1.8,,,,
202410071900,2024,10,7,19,1.0,0.8,,,,
202410072000,2024,10,7,20,0.2,0.0,,,,
202410072100,2024,10,7,21,0.6,2.4,,,,
202410072200,2024,10,7,22,4.0,4.0,,,,
202410072300,2024,10,7,23,1.6,1.0,,,,
202410080000,2024,10,8,0,1.4,1.8,,,,
202410080100,2024,10,8,1,1.0,2.6,,,,
202410080200,2024,10,8,2,1.4,0.6,,,,
202410080300,2024,10,8,3,0.4,1.4,,,,
202410080400,2024,10,8,4,3.8,3.4,,,,
202410080500,2024,10,8,5,2.2,2.0,,,,
202410080600,2024,10,8,6,1.0,1.4,,,,
202410080700,2024,10,8,7,1.0,1.4,,,,
202410080800,2024,10,8,8,0.8,0.6,,,,
202410080900,2024,10,8,9,0.4,0.6,,,,
202410081000,2024,10,8,10,0.6,1.0,,,,
202410081100,2024,10,8,11,0.8,1.0,,,,
202410081200,2024,10,8,12,0.2,0.2,,,,
202410081300,2024,10,8,13,0.0,0.0,,,,
202410081400,2024,10,8,14,0.4,0.2,,,,
202410081500,2024,10,8,15,0.6,0.4,,,,
202410081600,2024,10,8,16,0.2,0.2,,,,
202410081700,2024,10,8,17,0.0,0.0,,,,
202410081800,2024,10,8,18,0.0,0.0,,,,
202410081900,2024,10,8,19,0.0,0.0,,,,
202410082000,2024,10,8,20,0.0,0.0,,,,
202410082100,2024,10,8,21,0.0,0.0,,,,
202410082200,2024,10,8,22,0.0,0.0,,,,
202410082300,2024,10,8,23,0.0,0.0,,,,
202410090000,2024,10,9,0,0.0,0.0,,,,
202410090100,2024,10,9,1,0.0,0.2,,,,
202410090200,2024,10,9,2,0.0,0.0,,,,
202410090300,2024,10,9,3,0.2,0.0,,,,
202410090400,2024,10,9,4,0.0,0.0,,,,
202410090500,2024,10,9,5,0.0,0.0,,,,
202410090600,2024,10,9,6,0.0,0.0,,,,
202410090700,2024,10,9,7,0.0,0.0,,,,
202410090800,2024,10,9,8,0.0,0.0,,,,
202410090900,2024,10,9,9,0.0,0.0,,,,
202410091000,2024,10,9,10,0.0,0.0,,,,
202410091100,2024,10,9,11,0.0,0.0,,,,
202410091200,2024,10,9,12,0.0,0.2,,,,
202410091300,2024,10,9,13,0.0,0.0,,,,
202410091400,2024,10,9,14,0.0,0.2,,,,
202410091500,2024,10,9,15,0.2,0.4,,,,
202410091600,2024,10,9,16,0.0,0.4,,,,
202410091700,2024,10,9,17,0.6,0.4,,,,
202410091800,2024,10,9,18,0.4,0.2,,,,
202410091900,2024,10,9,19,0.0,0.4,,,,
202410092000,2024,10,9,20,0.2,0.0,,,,
202410092100,2024,10,9,21,0.0,0.4,,,,
202410092200,2024,10,9,22,0.4,0.4,,,,
202410092300,2024,10,9,23,0.4,1.0,,,,
202410100000,2024,10,10,0,1.4,1.2,,,,
202410100100,2024,10,10,1,1.6,1.0,,,,
202410100200,2024,10,10,2,0.8,0.0,,,,
202410100300,2024,10,10,3,0.4,0.4,,,,
202410100400,2024,10,10,4,0.2,0.0,,,,
202410100500,2024,10,10,5,0.0,0.0,,,,
202410100600,2024,10,10,6,0.0,0.0,,,,
202410100700,2024,10,10,7,0.0,0.0,,,,
202410100800,2024,10,10,8,0.0,0.0,,,,
202410100900,2024,10,10,9,0.0,0.0,,,,
202410101000,2024,10,10,10,0.0,0.0,,,,
202410101100,2024,10,10,11,0.0,0.0,,,,
202410101200,2024,10,10,12,0.0,0.0,,,,
202410101300,2024,10,10,13,0.0,0.0,,,,
202410101400,2024,10,10,14,0.0,0.0,,,,
202410101500,2024,10,10,15,0.0,0.0,,,,
202410101600,2024,10,10,16,0.0,0.0,,,,
202410101700,2024,10,10,17,0.0,0.0,,,,
202410101800,2024,10,10,18,0.0,0.0,,,,
202410101900,2024,10,10,19,0.0,0.0,,,,
202410102000,2024,10,10,20,0.0,0.0,,,,
202410102100,2024,10,10,21,0.0,0.0,,,,
202410102200,2024,10,10,22,0.0,0.0,,,,
202410102300,2024,10,10,23,0.0,1.0,,,,
202410110000,2024,10,11,0,0.0,2.6,,,,
202410110100,2024,10,11,1,0.8,1.8,,,,
202410110200,2024,10,11,2,1.8,2.0,,,,
202410110300,2024,10,11,3,0.8,0.8,,,,
202410110400,2024,10,11,4,0.2,0.0,,,,
202410110500,2024,10,11,5,0.0,0.0,,,,
202410110600,2024,10,11,6,0.0,0.0,,,,
202410110700,2024,10,11,7,0.0,0.0,,,,
202410110800,2024,10,11,8,0.0,0.0,,,,
202410110900,2024,10,11,9,0.0,0.0,,,,
202410111000,2024,10,11,10,0.0,0.0,,,,
202410111100,2024,10,11,11,0.0,0.0,,,,
202410111200,2024,10,11,12,0.0,0.0,,,,
202410111300,2024,10,11,13,0.0,0.0,,,,
202410111400,2024,10,11,14,0.0,0.0,,,,
202410111500,2024,10,11,15,0.0,0.0,,,,
202410111600,2024,10,11,16,0.0,0.0,,,,
202410111700,2024,10,11,17,0.0,0.0,,,,
202410111800,2024,10,11,18,0.0,0.0,,,,
202410111900,2024,10,11,19,0.0,0.0,,,,
202410112000,2024,10,11,20,0.0,0.0,,,,
202410112100,2024,10,11,21,3.8,3.2,,,,
202410112200,2024,10,11,22,2.6,1.6,,,,
202410112300,2024,10,11,23,0.0,0.0,,,,
202410120000,2024,10,12,0,0.0,0.0,,,,
202410120100,2024,10,12,1,0.2,0.0,,,,
202410120200,2024,10,12,2,0.2,1.4,,,,
202410120300,2024,10,12,3,1.0,1.0,,,,
202410120400,2024,10,12,4,0.0,0.0,,,,
202410120500,2024,10,12,5,0.0,0.0,,,,
202410120600,2024,10,12,6,0.2,0.0,,,,
202410120700,2024,10,12,7,0.0,0.0,,,,
202410120800,2024,10,12,8,0.0,0.0,,,,
202410120900,2024,10,12,9,0.0,0.0,,,,
202410121000,2024,10,12,10,0.0,0.0,,,,
202410121100,2024,10,12,11,0.0,0.0,,,,
202410121200,2024,10,12,12,0.0,0.0,,,,
202410121300,2024,10,12,13,0.0,0.0,,,,
202410121400,2024,10,12,14,0.0,0.0,,,,
202410121500,2024,10,12,15,0.0,0.0,,,,
202410121600,2024,10,12,16,0.0,0.0,,,,
202410121700,2024,10,12,17,0.0,0.0,,,,
202410121800,2024,10,12,18,0.0,0.0,,,,
202410121900,2024,10,12,19,0.0,0.0,,,,
202410122000,2024,10,12,20,0.0,0.0,,,,
202410122100,2024,10,12,21,0.0,0.0,,,,
202410122200,2024,10,12,22,0.0,0.0,,,,
202410122300,2024,10,12,23,0.0,0.0,,,,
202410130000,2024,10,13,0,0.0,0.0,,,,
202410130100,2024,10,13,1,0.0,0.0,,,,
202410130200,2024,10,13,2,0.0,0.0,,,,
202410130300,2024,10,13,3,0.0,0.0,,,,
202410130400,2024,10,13,4,0.0,0.0,,,,
202410130500,2024,10,13,5,0.0,0.0,,,,
202410130600,2024,10,13,6,0.0,0.0,,,,
202410130700,2024,10,13,7,0.0,0.0,,,,
202410130800,2024,10,13,8,0.0,0.0,,,,
202410130900,2024,10,13,9,0.0,0.0,,,,
202410131000,2024,10,13,10,0.0,0.0,,,,
202410131100,2024,10,13,11,0.0,0.0,,,,
202410131200,2024,10,13,12,0.0,0.0,,,,
202410131300,2024,10,13,13,0.0,0.0,,,,
202410131400,2024,10,13,14,0.0,0.0,,,,
202410131500,2024,10,13,15,0.0,0.0,,,,
202410131600,2024,10,13,16,0.0,0.0,,,,
202410131700,2024,10,13,17,0.0,0.0,,,,
202410131800,2024,10,13,18,0.0,0.0,,,,
202410131900,2024,10,13,19,0.0,0.0,,,,
202410132000,2024,10,13,20,0.0,0.0,,,,
202410132100,2024,10,13,21,0.0,0.0,,,,
202410132200,2024,10,13,22,0.0,0.0,,,,
202410132300,2024,10,13,23,0.0,0.0,,,,
202410140000,2024,10,14,0,0.0,0.0,,,,
202410140100,2024,10,14,1,0.0,0.0,,,,
202410140200,2024,10,14,2,0.0,0.0,,,,
202410140300,2024,10,14,3,0.0,0.0,,,,
202410140400,2024,10,14,4,0.0,0.0,,,,
202410140500,2024,10,14,5,0.0,0.0,,,,
202410140600,2024,10,14,6,0.0,0.0,,,,
202410140700,2024,10,14,7,0.0,0.0,,,,
202410140800,2024,10,14,8,0.0,0.0,,,,
202410140900,2024,10,14,9,0.0,0.0,,,,
202410141000,2024,10,14,10,0.0,0.0,,,,
202410141100,2024,10,14,11,0.0,0.0,,,,
202410141200,2024,10,14,12,0.0,0.0,,,,
202410141300,2024,10,14,13,0.0,0.0,,,,
202410141400,2024,10,14,14,0.0,0.0,,,,
202410141500,2024,10,14,15,0.0,0.0,,,,
202410141600,2024,10,14,16,0.0,0.0,,,,
202410141700,2024,10,14,17,0.0,0.0,,,,
202410141800,2024,10,14,18,0.0,0.0,,,,
202410141900,2024,10,14,19,0.0,0.0,,,,
202410142000,2024,10,14,20,0.0,0.0,,,,
202410142100,2024,10,14,21,0.0,0.0,,,,
202410142200,2024,10,14,22,0.0,0.0,,,,
202410142300,2024,10,14,23,0.0,0.0,,,,
202410150000,2024,10,15,0,0.0,0.0,,,,
202410150100,2024,10,15,1,0.0,0.0,,,,
202410150200,2024,10,15,2,0.0,0.0,,,,
202410150300,2024,10,15,3,0.0,0.0,,,,
202410150400,2024,10,15,4,0.0,0.0,,,,
202410150500,2024,10,15,5,0.0,0.0,,,,
202410150600,2024,10,15,6,0.0,0.0,,,,
202410150700,2024,10,15,7,0.0,0.0,,,,
202410150800,2024,10,15,8,0.0,0.0,,,,
202410150900,2024,10,15,9,0.0,0.0,,,,
202410151000,2024,10,15,10,0.0,0.0,,,,
202410151100,2024,10,15,11,0.8,1.4,,,,
202410151200,2024,10,15,12,3.6,1.8,,,,
202410151300,2024,10,15,13,1.8,1.8,,,,
202410151400,2024,10,15,14,0.6,0.4,,,,
202410151500,2024,10,15,15,1.2,1.8,,,,
202410151600,2024,10,15,16,0.0,0.0,,,,
202410151700,2024,10,15,17,0.0,0.0,,,,
202410151800,2024,10,15,18,0.0,0.0,,,,
202410151900,2024,10,15,19,0.0,0.0,,,,
202410152000,2024,10,15,20,0.0,0.0,,,,
202410152100,2024,10,15,21,0.0,0.0,,,,
202410152200,2024,10,15,22,0.0,0.0,,,,
202410152300,2024,10,15,23,0.0,0.0,,,,
202410160000,2024,10,16,0,0.0,0.0,,,,
202410160100,2024,10,16,1,0.0,0.0,,,,
202410160200,2024,10,16,2,0.0,0.0,,,,
202410160300,2024,10,16,3,0.0,0.0,,,,
202410160400,2024,10,16,4,0.0,0.0,,,,
202410160500,2024,10,16,5,0.0,0.0,,,,
202410160600,2024,10,16,6,0.0,0.0,,,,
202410160700,2024,10,16,7,0.0,0.0,,,,
202410160800,2024,10,16,8,0.0,0.0,,,,
202410160900,2024,10,16,9,0.0,0.0,,,,
202410161000,2024,10,16,10,0.0,0.0,,,,
202410161100,2024,10,16,11,0.0,0.0,,,,
202410161200,2024,10,16,12,0.0,0.0,,,,
202410161300,2024,10,16,13,0.0,0.0,,,,
202410161400,2024,10,16,14,0.0,0.0,,,,
202410161500,2024,10,16,15,0.0,0.0,,,,
202410161600,2024,10,16,16,0.0,0.0,,,,
202410161700,2024,10,16,17,0.0,0.0,,,,
202410161800,2024,10,16,18,0.0,0.0,,,,
202410161900,2024,10,16,19,0.0,0.0,,,,
202410162000,2024,10,16,20,0.0,0.0,,,,
202410162100,2024,10,16,21,0.0,0.0,,,,
202410162200,2024,10,16,22,0.0,0.0,,,,
202410162300,2024,10,16,23,0.0,0.0,,,,
202410170000,2024,10,17,0,0.0,0.0,,,,
202410170100,2024,10,17,1,0.0,0.0,,,,
202410170200,2024,10,17,2,0.0,0.0,,,,
202410170300,2024,10,17,3,0.0,0.0,,,,
202410170400,2024,10,17,4,0.0,0.0,,,,
202410170500,2024,10,17,5,0.0,0.0,,,,
202410170600,2024,10,17,6,0.0,0.0,,,,
202410170700,2024,10,17,7,0.0,0.0,,,,
202410170800,2024,10,17,8,0.0,0.0,,,,
202410170900,2024,10,17,9,0.0,0.0,,,,
202410171000,2024,10,17,10,0.0,0.0,,,,
202410171100,2024,10,17,11,0.0,0.0,,,,
202410171200,2024,10,17,12,0.0,0.0,,,,
202410171300,2024,10,17,13,0.0,0.0,,,,
202410171400,2024,10,17,14,0.0,0.0,,,,
202410171500,2024,10,17,15,0.0,0.0,,,,
202410171600,2024,10,17,16,0.0,0.0,,,,
202410171700,2024,10,17,17,0.0,0.0,,,,
202410171800,2024,10,17,18,0.0,0.0,,,,
202410171900,2024,10,17,19,0.0,0.0,,,,
202410172000,2024,10,17,20,0.0,0.0,,,,
202410172100,2024,10,17,21,0.0,0.0,,,,
202410172200,2024,10,17,22,0.0,0.0,,,,
202410172300,2024,10,17,23,0.0,0.0,,,,
202410180000,2024,10,18,0,0.0,0.0,,,,
202410180100,2024,10,18,1,0.0,0.0,,,,
