x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,atual_cm,delta_2h_cm,delta_4h_cm,target_2h_cm,target_4h_cm,split,event
543,15,22,61,8,-2,-7,12,16,698,17,52,86,17,16,543,41.20212956,45.19484988,584.2021296,588.1948499,1,7
544,-8,-18,-40,2,3,-5,-4,-3,683,-5,-12,-45,-3,6,544,-10.35666632,-18.9272547,533.6433337,525.0727453,1,21
544,-6,-18,-61,6,12,7,-3,-4,640,4,6,-28,4,5,544,-2.778455664,9.325956771,541.2215443,553.3259568,1,4
544,-6,-12,-24,0,0,1,3,4,634,-8,-15,-36,6,3,544,-13.21165233,-27.62974528,530.7883477,516.3702547,1,3
544,-5,-10,-24,0,1,6,-1,-20,636,-5,-9,-26,-18,1,544,-9.761898316,-10.67437287,534.2381017,533.3256271,1,4
544,0,22,260,-22,-61,-77,-9,-1,583,-16,-32,5,-19,-16,544,-26.16526531,-42.40939089,517.8347347,501.5906091,1,9
544,5,15,40,-5,-6,-2,20,-2,648,-10,-15,15,9,-15,544,-5.998630182,-28.50475128,538.0013698,515.4952487,2,1
544,22,83,337,-39,-155,11,19,22,599,-16,-23,116,-16,-16,544,-9.301259591,-46.08060247,534.6987404,497.9193975,1,9
545,-5,-9,-18,-1,-1,-1,-4,2,641,-3,-9,-24,4,5,545,-8.965929818,-13.58029517,536.0340702,531.4197048,1,3
545,-4,-3,22,-5,-15,-18,15,15,667,-18,-30,-28,-30,-15,545,-16.9410506,-38.29652494,528.0589494,506.7034751,1,12
545,3,1,-17,5,9,21,6,4,667,15,27,27,17,19,545,17.09084494,34.53516011,562.0908449,579.5351601,1,4
545,9,15,16,3,8,12,14,14,683,13,21,29,18,18,545,19.36475427,68.56045653,564.3647543,613.5604565,2,13
545,36,49,59,23,29,39,17.6,16,800,91,196,280,77,87,545,163.5049828,230.6215027,708.5049828,775.6215027,1,2
546,-8,-17,-36,1,1,1,-3,-19,659,-7,-15,-44,-9,-32,546,-13.03520918,-22.82339733,532.9647908,523.1766027,1,14
546,-6,-13,-25,1,1,-3,-47,-4,660,-6,-13,-36,-14,-11,546,-12.33037335,-20.8275243,533.6696267,525.1724757,3,17
546,-4,-8,-17,0,0,1,1,0,665,-5,-9,-22,1,8,546,-7.271071669,-15.10196608,538.7289283,530.8980339,2,13
546,-4,-7,-16,-1,1,0,0,0,640,-4,-8,-23,3,0,546,-8.482482598,-16.40779093,537.5175174,529.5922091,1,4
547,-16,-22,-19,-10,-14,-32,-13,-1,645,-13,-29,-59,8,0,547,-27.48214776,-48.92399852,519.5178522,498.0760015,1,15
547,-7,-15,-25,1,0,-14,10,-1,639,-6,-12,-44,1,-2,547,-10.59314133,-21.44332376,536.4068587,525.5566762,2,5
547,-5,-10,-20,0,0,0,-1,-31,640,-1,-5,-21,-2,-24,547,-6.499401733,-5.44255323,540.5005983,541.5574468,1,7
547,-4,-14,-44,6,12,4,3,3,637,-2,-4,-39,5,11,547,-6.729345124,-7.906707966,540.2706549,539.093292,1,7
548,-3,-7,-33,1,7,13,-1,0,669,-22,-29,-43,-21,-33,548,-21.51149859,-61.17647498,526.4885014,486.823525,3,11
548,11,25,34,-3,-3,35,1,28,697,-7,-6,48,29,-5,548,0.9590149758,-1.201937637,548.959015,546.7980624,1,12
549,-10,-15,-25,-5,-6,-3,-3,-2,611,-18,-43,-68,-10,-4,549,-30.5128598,-56.23268519,518.4871402,492.7673148,1,2
549,-5,-11,-30,1,3,9,-10,-15,641,-4,-9,-30,-58,7,549,-9.776648866,-9.161483877,539.2233511,539.8385161,1,4
549,1,12,40,-10,-13,6,-6,21,685,-12,-19,15,-12,-12,549,-10.93752986,-21.91331032,538.0624701,527.0866897,1,12
549,30,41,42,19,27,22,36,34,783,41,95,138,63,34,549,83.65690608,128.3768992,632.6569061,677.3768992,1,21
550,-12,-30,-68,6,13,-8,-9,-16,636,2,-4,-88,7,4,550,-13.54091995,0.9327096877,536.45908,550.9327097,1,4
550,-6,-12,-25,0,0,0,3,3,642,-7,-13,-36,0,2,550,-11.93167639,-23.83518471,538.0683236,526.1648153,1,3
550,-4,-15,-42,7,11,2,2,2,644,0,1,-34,9,6,550,-3.46763734,-1.326277256,546.5323627,548.6737227,1,6
550,-4,-8,-17,0,1,1,-2,2,644,-6,-11,-25,7,3,550,-10.12133238,-19.20039664,539.8786676,530.7996034,1,3
550,-3,-8,-16,2,1,2,2,1,644,-4,-8,-22,-1,-4,550,-6.537934947,-14.4420648,543.4620651,535.5579352,1,4
550,9,16,30,2,1,4,5,9,676,12,24,51,8,13,550,20.03656347,37.36224372,570.0365635,587.3622437,2,5
551,18,36,64,0,3,9,15,16,693,21,40,104,19,21,551,35.1971534,57.47200977,586.1971534,608.4720098,1,4
552,-10,-21,-35,1,1,-14,-6,1,688,-7,-13,-54,-6,4,552,-12.44244545,-23.73131571,539.5575545,528.2686843,1,21
552,-7,-14,-22,0,-2,-12,-28,-2,666,-7,-15,-38,-11,-14,552,-13.46585456,-25.30581128,538.5341454,526.6941887,3,17
552,-5,-10,-20,0,0,0,-4,-20,641,-4,-9,-27,-21,-26,552,-9.30799248,-14.98675245,542.6920075,537.0132475,1,7
552,7,10,2,4,9,19,11,10,678,11,26,44,16,13,552,18.63683281,36.2691699,570.6368328,588.2691699,1,4
553,-5,-9,-18,-1,-1,-1,-1,-1,648,-4,-9,-24,2,-2,553,-9.134371496,-17.43590226,543.8656285,535.5640977,1,4
554,-11,-26,-44,4,1,-5,-5,-4,644,1,-2,-51,7,6,554,-8.816097238,-5.599130761,545.1839028,548.4008692,1,6
554,-9,-26,-42,8,2,-4,-1,-1,681,21,25,-25,25,28,554,10.7173092,32.9084865,564.7173092,586.9084865,2,5
554,-9,-18,-37,0,1,-2,-5,-5,666,-8,-18,-48,-41,-6,554,-14.95907587,-29.0622299,539.0409241,524.9377701,1,14
554,-8,-15,-11,-1,-5,-19,3,-2,645,-6,-15,-46,0,2,554,-12.63143345,-23.70490232,541.3685666,530.2950977,2,5
554,-6,-14,-39,2,5,8,-20,-13,645,-5,-12,-37,-16,12,554,-13.36495564,-15.12852584,540.6350444,538.8714742,1,4
554,-4,-9,-18,1,0,-2,3,2,650,-5,-10,-28,4,1,554,-8.437377196,-15.70009324,545.5626228,538.2999068,1,3
554,0,-9,-37,9,17,5,7,5,691,10,31,-5,22,14,554,16.00187401,27.12130785,570.001874,581.1213078,2,5
555,22,63,89,-19,1,19,35,17,709,3,15,118,-2,7,555,16.97084669,8.975617177,571.9708467,563.9756172,3,17
556,-6,-12,-25,0,1,1,4,5,649,-6,-14,-36,7,-4,556,-12.37932029,-23.43090072,543.6206797,532.5690993,1,3
556,-3,-6,-12,0,0,0,0,6,652,0,-4,-17,5,7,556,-4.47819751,-4.276365165,551.5218025,551.7236348,1,6
557,-5,-10,-20,0,0,-1,-10,-12,645,-5,-10,-28,-40,-27,557,-10.5840962,-18.12623473,546.4159038,538.8737653,1,7
557,-3,-5,-13,-1,1,2,2,3,666,-6,-10,-27,2,5,557,-8.47738427,-17.52542696,548.5226157,539.474573,1,4
557,26,49,99,3,-3,10,19,25,681,26,67,153,26,25,557,51.00481989,85.24655933,608.0048199,642.2465593,1,6
558,-5,-10,-19,0,-1,0,0,-2,678,-5,-9,-24,-2,1,558,-7.710717598,-15.57767774,550.2892824,542.4223223,2,13
558,-5,-9,-16,-1,0,-5,3,0,655,-5,-10,-25,2,2,558,-9.414784416,-18.04310405,548.5852156,539.9568959,1,3
558,-4,-8,-17,0,1,0,0,-1,652,-5,-11,-25,-2,-1,558,-9.46327052,-19.97692157,548.5367295,538.0230784,1,4
559,-7,-12,-10,-2,-4,-21,-12,8,673,-8,-16,-36,-9,-13,559,-13.76639796,-36.69211994,545.233602,522.3078801,3,17
559,-5,-9,-22,-1,1,2,2,1,629,-25,-41,-58,-20,-5,559,-29.2337002,-62.65340324,529.7662998,496.3465968,1,2
559,9,18,33,0,2,3,1,8,687,11,23,54,8,13,559,17.99407439,32.75392769,576.9940744,591.7539277,2,5
560,-8,-19,-47,3,6,4,-35,-11,650,-7,-12,-50,-22,49,560,-15.59977616,-17.67009109,544.4002238,542.3299089,1,4
560,-2,-6,-15,2,2,2,3,3,672,-4,-9,-27,0,4,560,-5.875947107,-12.47875958,554.1240529,547.5212404,1,4
560,21,31,42,11,17,8,-6,8,717,36,72,118,36,30,560,52.97086181,118.0896065,612.9708618,678.0896065,1,3
562,-18,-43,-60,7,-5,-15,-17,-9,634,-6,-17,-95,-6,-5,562,-20.44918483,-23.9338828,541.5508152,538.0661172,1,4
562,-7,-12,-25,-2,-2,4,-1,-3,692,-8,-17,-35,-21,-9,562,-12.81928864,-29.25404172,549.1807114,532.7459583,2,18
562,-7,-10,8,-4,-14,-7,-2,0,651,-9,-20,-30,-4,-1,562,-14.37165095,-26.90385203,547.628349,535.096148,2,5
562,-6,-13,-26,1,0,2,3,3,655,-8,-15,-37,6,0,562,-12.87002729,-25.70409145,549.1299727,536.2959085,1,3
562,-5,-10,-19,0,0,0,-22,-22,650,-5,-11,-29,-21,-18,562,-11.90938452,-16.3864729,550.0906155,545.6135271,1,7
562,-4,-9,-17,1,0,0,0,-1,657,-6,-9,-25,-1,-6,562,-8.508149464,-18.5707529,553.4918505,543.4292471,1,4
562,-4,-8,-17,0,1,2,2,1,676,-5,-11,-29,3,10,562,-8.590818673,-18.04526281,553.4091813,543.9547372,1,4
562,2,9,29,-5,-8,-7,4,3,633,-26,-45,-22,-24,-34,562,-27.03414367,-58.84575575,534.9658563,503.1542443,2,1
562,10,17,18,3,7,16,23,13,732,54,65,96,57,57,562,54.38686378,97.5481332,616.3868638,659.5481332,1,4
563,-17,-28,-38,-6,-12,-11,-11,-11,660,4,-1,-53,12,9,563,-14.24600286,-4.743851471,548.7539971,558.2561485,2,5
563,-9,-19,-35,1,0,-4,-11,-5,674,-10,-19,-50,-11,36,563,-16.57551224,-31.61707931,546.4244878,531.3829207,1,14
563,-5,-9,-19,-1,0,0,-1,-1,683,-4,-9,-24,0,-8,563,-8.21455741,-14.16731433,554.7854426,548.8326857,2,13
563,-4,-9,-11,1,-2,-3,3,2,660,-5,-9,-25,1,-1,563,-7.418700829,-14.18916454,555.5812992,548.8108355,1,3
564,-4,-10,-24,2,3,2,3,-1,654,-16,-20,-40,-8,1,564,-16.56592924,-36.45652872,547.4340708,527.5434713,1,2
564,34,93,157,-25,-4,23,24,31,720,8,21,176,12,5,564,24.52100966,41.9545361,588.5210097,605.9545361,1,14
565,-16,-32,-40,0,-10,-14,-14,-14,700,-2,-12,-55,2,0,565,-14.33041942,-21.78322586,550.6695806,543.2167741,3,11
565,-15,-27,-39,-3,-9,-9,-9,-8,643,-3,-13,-59,5,3,565,-18.41042267,-20.07305797,546.5895773,544.926942,1,6
565,11,11,-15,11,20,22,17,17,683,-8,2,22,1,-4,565,3.923337076,-7.454196842,568.9233371,557.5458032,2,5
566,-5,-8,11,-2,-10,-27,-8,8,681,-8,-15,-25,-8,-12,566,-10.99171437,-26.12293772,555.0082856,539.8770623,3,17
566,-4,-9,-19,1,0,1,1,1,681,-6,-12,-28,-2,4,566,-8.722412634,-19.91282889,557.2775874,546.0871711,1,4
566,6,11,12,1,4,8,9,8,680,9,20,28,14,22,566,14.07460864,28.724304,580.0746086,594.724304,1,6
566,16,45,63,-13,1,19,31,23,702,-2,-4,74,8,14,566,6.644239888,-9.883228675,572.6442399,556.1167713,1,15
567,-19,-12,-8,-26,-29,0,-14,-12,654,-26,-69,-60,-26,-26,567,-48.95891144,-82.85833493,518.0410886,484.1416651,1,12
567,-5,-10,-19,0,-1,-1,-31,-27,655,-6,-13,-29,-4,-11,567,-12.75981539,-20.30578231,554.2401846,546.6942177,1,7
567,-5,-7,-8,-3,-5,-3,1,0,665,-4,-13,-20,2,-15,567,-10.40217951,-18.13992967,556.5978205,548.8600703,1,3
568,-11,-25,-51,3,3,-7,-26,-9,657,-5,-14,-65,-17,0,568,-16.60706663,-19.70407224,551.3929334,548.2959278,1,4
568,-7,-13,-28,-1,0,2,3,3,663,-7,-15,-36,2,24,568,-13.60949473,-25.52889087,554.3905053,542.4711091,1,3
568,-6,-13,-26,1,1,-1,-2,-1,670,-4,-9,-33,1,20,568,-9.297811316,-15.67127654,558.7021887,552.3287235,1,2
568,-4,-9,-19,1,1,2,1,5,687,-5,-9,-26,-3,-15,568,-7.331017927,-15.07389947,560.6689821,552.9261005,2,13
568,-3,-6,-10,0,-1,0,6,1,665,-4,-6,-16,-2,2,568,-5.546857279,-13.59722158,562.4531427,554.4027784,1,6
569,-6,-25,-62,13,14,8,-3,6,750,24,36,-18,47,25,569,16.64433111,21.52291505,585.6443311,590.5229151,1,12
569,-5,-10,-29,0,3,6,1,-2,700,-9,-18,-35,-4,-4,569,-12.9943502,-31.97947709,556.0056498,537.0205229,2,18
569,-3,4,15,-10,-14,6,2,5,660,-11,-23,0,-2,-5,569,-15.52750748,-35.94124434,553.4724925,533.0587557,2,5
569,10,19,35,1,1,2,5,7,699,12,23,58,6,13,569,20.11948595,32.18339845,589.1194859,601.1833985,2,5
569,14,36,98,-8,-27,9,29,10,704,-5,-2,102,-11,-1,569,10.07643604,-9.309828632,579.076436,559.6901714,3,17
569,26,41,65,11,19,4,18,28,699,1,18,67,1,-7,569,17.86902343,15.5690569,586.8690234,584.5690569,1,7
570,-5,-9,-20,-1,1,0,1,1,687,-6,-12,-31,4,4,570,-10.22174112,-20.66829363,559.7782589,549.3317064,1,4
570,19,37,70,1,1,6,14,16,713,20,41,104,16,17,570,35.54579762,56.8404718,605.5457976,626.8404718,1,4
571,-4,-11,-10,3,-2,-3,-1,-2,688,11,18,-1,11,12,571,9.042459322,33.52418148,580.0424593,604.5241815,2,5
571,-3,2,38,-8,-17,-44,-1,-7,689,-7,-15,-5,17,-10,571,-10.57337119,-25.53593175,560.4266288,545.4640683,3,17
571,5,21,65,-11,-24,2,39,11,690,-12,-14,53,0,-4,571,-2.403480067,-32.04035591,568.5965199,538.9596441,1,15
571,15,26,41,4,6,14,17,19,737,30,54,81,34,35,571,43.84011502,137.1218474,614.840115,708.1218474,2,13
572,-15,-24,-39,-6,-6,-8,-7,2,634,-21,-73,-100,-5,-9,572,-45.33596109,-83.80325596,526.6640389,488.196744,1,15
572,-10,-19,-31,-1,-3,-4,-25,-6,684,-9,-19,-46,-6,-9,572,-17.43850439,-32.79546604,554.5614956,539.204534,1,14
572,-5,-10,-21,0,0,0,-2,12,692,-4,-10,-26,-3,-27,572,-8.800786695,-17.13569635,563.1992133,554.8643037,2,13
572,-5,-9,-18,-1,0,-4,-20,-27,661,-7,-12,-28,-27,-7,572,-13.4637356,-24.4855068,558.5362644,547.5144932,1,7
572,-2,-2,-5,-2,-1,5,4,3,669,-9,-11,-16,-3,-9,572,-9.602177721,-22.11775958,562.3978223,549.8822404,1,3
572,-1,-5,-21,3,6,10,-10,0,681,2,4,-11,-5,-7,572,-0.3497778142,20.35288656,571.6502222,592.3528866,1,6
572,7,18,9,-4,7,24,13,13,671,-12,-20,15,-4,-4,572,-10.73005704,-30.43579435,561.269943,541.5642056,2,5
572,8,15,17,1,6,10,12,13,663,7,6,-3,11,15,572,7.929746563,21.17313387,579.9297466,593.1731339,1,4
572,43,71,105,15,24,32,48,47,785,49,110,177,49,50,572,98.63629215,177.0789374,670.6362921,749.0789374,2,13
573,-4,-11,-31,3,5,4,-7,14,679,2,0,-26,-11,0,573,-2.684986314,2.991281081,570.3150137,575.9912811,1,6
573,1,0,-11,2,5,10,-20,-5,694,13,15,10,11,12,573,8.126336649,42.82989422,581.1263366,615.8298942,1,6
573,2,-2,-11,6,9,-1,4,3,708,20,31,18,24,22,573,21.1162187,51.05483324,594.1162187,624.0548332,2,5
574,-7,-14,-25,0,-1,0,1,1,674,-5,-13,-35,0,3,574,-11.56740681,-21.65527621,562.4325932,552.3447238,1,2
574,-5,-13,-35,3,6,4,-17,-3,709,-9,-14,-40,-7,55,574,-12.4863776,-26.41214706,561.5136224,547.5878529,2,18
574,-1,-3,-18,1,6,6,5,4,680,-5,-5,-12,4,13,574,-5.561350148,-12.75403685,568.4386499,561.2459631,1,3
574,0,-1,-10,1,2,8,5,6,678,-2,-7,-7,6,18,574,-3.948795476,-9.594951161,570.0512045,564.4050488,1,3
574,5,19,82,-9,-17,-16,10,0,696,-8,-13,28,16,-8,574,-4.549588245,-23.06528284,569.4504118,550.9347172,3,17
575,-19,-39,-70,1,-2,-14,-12,-15,726,12,12,-66,37,2,575,-9.115906803,-6.714698131,565.8840932,568.2853019,1,12
575,-7,-9,-7,-5,-10,-9,-6,-6,677,7,0,-11,10,12,575,-3.742167269,15.60827579,571.2578327,590.6082758,2,5
575,-6,-13,-30,1,2,3,3,3,670,-8,-15,-39,3,6,575,-13.31850507,-28.2543688,561.6814949,546.7456312,1,3
575,-4,-10,-20,2,1,1,1,4,693,-6,-12,-31,9,4,575,-8.909370002,-19.7119798,566.09063,555.2880202,1,4
575,-4,-8,-17,0,1,0,-1,-2,672,-5,-10,-25,-1,-6,575,-9.2110024,-18.85913436,565.7889976,556.1408656,1,4
575,-2,-9,-24,5,6,4,3,1,685,0,0,-20,6,2,575,-1.319665376,-1.846828452,573.6803346,573.1531715,1,3
575,2,3,-2,1,3,9,0,-2,710,16,29,31,17,16,575,17.38819912,49.25624342,592.3881991,624.2562434,1,6
577,-14,-22,-34,-6,-8,-7,-7,-7,645,-10,-31,-65,-3,-14,577,-27.21812222,-41.4389876,549.7818778,535.5610124,1,7
577,-7,-16,-35,2,4,-9,-11,15,677,-2,-7,-45,-10,15,577,-8.377877339,-4.383723678,568.6221227,572.6162763,1,6
577,-7,-15,-28,1,0,-1,-2,-8,685,0,0,-29,7,1,577,-5.276599828,-4.592912802,571.7234002,572.4070872,1,3
577,-5,-10,-21,0,1,0,-2,8,696,-6,-11,-28,7,-19,577,-9.999805087,-19.6211399,567.0001949,557.3788601,2,13
577,-4,-9,-14,1,0,-9,-11,-23,668,-5,-11,-27,-30,-5,577,-10.06760464,-22.32818641,566.9323954,554.6718136,1,7
577,11,17,24,5,6,12,14,13,687,7,16,35,10,20,577,15.37074645,28.0405922,592.3707465,605.0405922,1,6
577,15,25,35,5,8,17,40,18,745,13,67,105,18,13,577,51.78442128,54.98589033,628.7844213,631.9858903,1,4
578,-3,-6,-20,0,2,6,1,2,679,-2,-3,-13,3,-4,578,-5.168545145,-9.097464983,572.8314549,568.902535,1,6
579,-14,-28,-44,0,-2,-19,-24,-8,662,-9,-20,-78,-13,-4,579,-21.6552483,-37.35121581,557.3447517,541.6487842,1,4
579,-8,-19,-39,3,3,-3,-6,-7,718,-5,-9,-44,-3,58,579,-9.909493464,-23.91139246,569.0905065,555.0886075,2,18
579,-6,-11,-21,-1,-1,0,-1,5,699,-6,-10,-31,9,4,579,-10.02564915,-20.0344496,568.9743508,558.9655504,1,4
579,-4,-9,-17,1,0,0,-1,-2,677,-5,-10,-27,-5,-1,579,-8.563782827,-17.6947488,570.4362172,561.3052512,1,4
579,10,4,-35,16,29,27,12,29,723,-27,-3,-27,-21,-20,579,-10.10734398,-49.66364342,568.892656,529.3363566,1,12
579,10,20,38,0,1,3,6,6,705,6,18,53,-2,7,579,15.09129765,22.57733459,594.0912977,601.5773346,2,5
579,15,49,146,-19,-44,-11,11,14,729,9,17,152,2,6,579,16.77129796,32.88227597,595.771298,611.882276,1,14
580,-25,-38,-45,-12,-21,-22,-23,-22,640,-11,-28,-94,-8,-10,580,-35.16920771,-36.58356168,544.8307923,543.4164383,1,4
580,-12,-18,-30,-6,-6,-6,-6,-5,646,-10,-32,-61,-1,-5,580,-26.25148076,-40.44419544,553.7485192,539.5558046,1,6
580,-11,-16,-27,-6,-6,-5,-5,-7,656,-5,-40,-63,3,-6,580,-26.69430995,-39.92912957,553.30569,540.0708704,2,5
580,-2,-4,-8,0,1,1,0,0,688,-1,-6,-14,1,1,580,-4.481740148,-9.134083957,575.5182599,570.865916,2,5
580,3,7,12,-1,-3,21,1,20,737,46,45,67,63,49,580,28.14780305,72.89058098,608.1478031,652.890581,1,6
580,42,60,101,24,14,54,34,24,782,4,70,154,7,1,580,54.96734211,91.47446803,634.9673421,671.474468,1,12
581,-16,-22,-26,-10,-14,-14,-13,-18,702,-10,-35,-56,-7,-7,581,-27.40666954,-51.33478921,553.5933305,529.6652108,3,11
581,-7,-15,-33,1,2,3,4,0,678,-7,-14,-42,8,-25,581,-13.09869292,-25.30852997,567.9013071,555.69147,1,3
581,-7,-13,-25,-1,-2,0,-1,5,679,-8,-15,-36,-5,1,581,-13.55900043,-27.535446,567.4409996,553.464554,1,2
581,-5,-9,-5,-1,-4,-22,-22,-22,673,-6,-11,-26,-29,-4,581,-11.18229287,-21.66971911,569.8177071,559.3302809,1,7
581,-1,1,-3,-3,1,2,1,1,690,1,2,-6,3,4,581,-1.165181274,-1.782285167,579.8348187,579.2177148,2,5
581,9,17,26,1,2,9,13,15,673,10,17,9,16,14,581,13.54780057,31.00041639,594.5478006,612.0004164,1,4
582,-9,-16,-27,-2,-4,-4,-20,-10,693,-10,-21,-42,-3,-10,582,-17.79445807,-35.64850153,564.2055419,546.3514985,1,14
582,-5,-11,-21,1,0,-1,-1,1,702,-5,-11,-28,21,4,582,-9.360550097,-17.69182394,572.6394499,564.3081761,2,13
582,-2,-5,-9,1,-1,-1,1,1,689,-5,-7,-17,-4,-1,582,-5.48546332,-14.49400391,576.5145367,567.5059961,2,5
582,-2,1,2,-5,-1,0,1,0,670,-7,-20,-19,-6,-3,582,-13.14946951,-20.10789984,568.8505305,561.8921002,2,5
582,2,0,-5,4,4,3,3,6,689,1,0,-11,5,8,582,1.250546805,1.123825837,583.2505468,583.1238258,2,5
582,9,11,0,7,13,11,11,12,728,20,40,51,22,24,582,30.16008942,64.5962078,612.1600894,646.5962078,2,5
583,-5,-9,-17,-1,-1,-1,-2,-3,682,-5,-10,-25,-3,-4,583,-9.696322545,-19.51844764,573.3036775,563.4815524,1,4
584,-8,-15,-27,-1,-2,-3,-2,-9,685,0,-7,-36,4,4,584,-9.15138598,-9.082625642,574.848614,574.9173744,1,3
584,-3,-4,-8,-2,0,-1,-1,1,694,-2,-6,-12,3,5,584,-5.753253841,-13.48636071,578.2467462,570.5136393,2,5
584,-3,1,-3,-7,-3,1,2,8,712,-16,-30,-23,6,-11,584,-19.10859864,-48.55204071,564.8914014,535.4479593,1,21
584,3,2,2,4,1,5,4,6,677,-13,-12,-17,-11,-10,584,-7.828116437,-19.13558311,576.1718836,564.8644169,2,5
584,27,53,105,1,4,6,4,26,701,20,46,139,22,19,584,35.35475924,65.85737832,619.3547592,649.8573783,1,6
585,-5,-10,-21,0,0,0,0,7,705,-4,-13,-31,7,5,585,-9.576011796,-19.80249277,575.4239882,565.1975072,1,4
586,-22,-25,-22,-19,-23,-20,-15,-15,670,8,-23,-60,21,45,586,-25.21352701,-15.65897471,560.786473,570.3410253,1,6
586,-4,-5,17,-3,-9,-30,-26,-12,679,-5,-10,-19,-27,-3,586,-9.166525449,-17.02254332,576.8334746,568.9774567,1,7
586,7,17,-8,-3,13,27,9,21,680,-43,-70,-34,-41,-36,586,-44.55468228,-102.2544161,541.4453177,483.7455839,1,12
586,17,43,65,-9,2,0,0,19,695,-4,-3,65,-9,-6,586,2.11419896,-9.329965974,588.114199,576.670034,1,7
587,-11,-22,-36,0,-2,-5,-7,-9,723,-4,-12,-49,-3,14,587,-12.30873392,-25.63457229,574.6912661,561.3654277,2,18
587,-6,-11,-20,-1,-1,-1,3,-7,707,-6,-11,-28,5,17,587,-10.00802866,-20.95515017,576.9919713,566.0448498,2,13
587,-4,-8,-14,0,-1,1,7,2,736,1,-4,-15,12,28,587,-1.80665397,-5.785082471,585.193346,581.2149175,1,21
587,-1,-4,-7,2,0,0,3,2,696,-4,-6,-13,0,-1,587,-3.89531398,-10.64811204,583.104686,576.351888,2,5
587,4,4,-4,4,8,8,15,13,728,-14,-15,-12,2,-12,587,-7.149730751,-30.94042336,579.8502692,556.0595766,1,21
587,8,18,37,-2,-2,-1,3,4,713,8,14,49,4,8,587,13.05635794,22.34412076,600.0563579,609.3441208,2,5
587,17,36,72,-2,-1,2,11,15,730,17,37,100,13,14,587,30.557237,46.32982598,617.557237,633.329826,1,4
587,66,106.0404,154,25.9596,38.0404,48,67,62,859,73,148,309,75,71,587,153.5577905,174.1359582,740.5577905,761.1359582,2,5
588,-8,-17,-36,1,1,1,1,0,685,-7,-14,-47,4,-16,588,-13.86246874,-24.84065732,574.1375313,563.1593427,1,3
588,-6,-11,-25,-1,1,1,-3,9,687,-7,-16,-35,2,-5,588,-13.8555438,-26.42464161,574.1444562,561.5753584,1,2
588,-4,-8,-16,0,0,0,-1,-2,687,-5,-10,-26,-1,-5,588,-9.011930002,-17.99096623,578.98807,570.0090338,1,4
588,-3,-4,-7,-2,-1,-1,-1,1,700,-2,-6,-10,1,3,588,-5.468302749,-12.71294035,582.5316973,575.2870597,2,5
588,28,49,63,7,18,21,9,23,749,32,68,146,13,19,588,55.61340868,101.2641146,643.6134087,689.2641146,1,3
589,-1,-21,-36,19,14,0,0,-11,734,4,29,-19,-4,-74,589,24.03758569,22.91836448,613.0375857,611.9183645,1,14
589,9,12,22,6,5,10,8,29,739,2,48,56,0,24,589,25.96855293,30.99501959,614.9685529,619.9950196,1,6
589,35,89,162,-19,-5,-1,29,17,751,2,16,154,-1,-9,589,16.69550054,28.69998507,605.6955005,617.6999851,3,11
590,-20,-35,-36,-5,-20,-20,-20,-28,730,25,23,-23,12,-8,590,-0.9690117977,39.08658466,589.0309882,629.0865847,1,14
590,-5,-10,-21,0,1,1,1,4,709,-9,-15,-35,-1,-2,590,-11.96394765,-26.17015482,578.0360523,563.8298452,1,4
590,-4,-8,-11,0,0,-16,-4,-2,752,33,34,18,34,26,590,21.50554451,55.54289357,611.5055445,645.5428936,1,14
590,-1,4,47,-6,-18,-16,-23,-4,684,-5,-11,3,-27,-6,590,-6.85317696,-20.68663828,583.146823,569.3133617,1,7
591,-7,-12,-23,-2,-1,-3,-3,-19,703,-11,-21,-39,-5,-13,591,-16.85585753,-37.63539183,574.1441425,553.3646082,1,14
591,-5,-10,-22,0,1,2,0,1,661,-35,-45,-63,-29,-28,591,-34.40880662,-74.93689301,556.5911934,516.063107,2,5
591,-4,-7,-15,-1,-1,7,5,0,735,-5,-12,-17,2,24,591,-7.480483565,-18.61226419,583.5195164,572.3877358,1,21
591,-1,-3,-6,1,0,2,2,3,702,-4,-4,-10,-1,-2,591,-3.534655809,-12.14022223,587.4653442,578.8597778,2,5
591,5,22,63,-12,-21,-2,-14,5,689,-6,-10,43,-19,-7,591,-4.866833694,-21.60528919,586.1331663,569.3947108,1,7
591,58,75,55,41,67,60,-18,45,879,99,173,242,38,123,591,158.9604443,221.6653313,749.9604443,812.6653313,2,18
592,-7,-13,-24,-1,-1,-1,-2,7,685,-7,-20,-42,-18,15,592,-14.54018304,-27.16196211,577.459817,564.8380379,1,3
592,-4,-8,-16,0,0,-1,-2,-2,692,-5,-12,-24,-5,-7,592,-9.625622315,-19.2683703,582.3743777,572.7316297,1,4
592,-2,-3,-8,-1,0,0,2,1,706,0,-3,-8,7,6,592,-2.941960128,-6.306244564,589.0580399,585.6937554,2,5
592,6,15,32,-3,-5,1,9,9,692,1,5,32,5,3,592,4.978289051,15.06832483,596.9782891,607.0683248,1,6
593,-14,-26,-25,-2,-10,-28,-21,-2,671,-11,-29,-76,-13,-8,593,-24.3689828,-39.03279499,568.6310172,553.967205,1,4
593,-5,-10,-19,0,-1,-2,12,-12,713,-5,-11,-27,1,47,593,-8.426285233,-17.49826535,584.5737148,575.5017346,2,13
